date,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,bollinger_bands,atr
2023-04-25,1841.84,1877.86,1801.66,1866.1,457870.6047,0.013085619603311116,0.022096891372001437,0.09687122324550705,45.626626072140716,-44.39814450817536,0.30820376136386496,77.61124340451215
2023-04-26,1866.1,1964.72,1785.0,1866.01,897709.7298,-4.823008969001563e-05,0.6732601535833016,0.057450286691329955,45.61798898779047,-40.294353540296086,0.3092443170493331,85.54313267743007
2023-04-27,1866.01,1940.96,1861.19,1908.68,727472.9466,0.022609442195173024,-0.21026996374132878,0.06347661287369563,50.41090485968857,-33.46116246897624,0.4106747419388639,85.09745760762944
2023-04-28,1908.68,1923.88,1873.94,1890.94,387630.7791,-0.009337843733620232,-0.6295235252435045,0.03489598873362339,48.497191928260904,-29.054403770819057,0.3572407435775575,82.39893677025891
2023-04-29,1890.93,1918.0,1883.05,1907.8,182046.1406,0.008876685799819484,-0.7557931115802674,0.03353744019676538,50.423461810920685,-24.12518341774806,0.39312058754321294,78.77627677966493
2023-04-30,1907.79,1939.0,1866.16,1870.09,355336.4888,-0.019964187678360723,0.6688050215921315,0.03987403481413644,46.25629649738128,-22.554435838697813,0.30066075826284117,78.32526931675002
2023-05-01,1870.08,1886.49,1806.12,1830.73,445519.1779,-0.02127176363574179,0.22617509770180177,0.044459130673844625,42.324565306366424,-23.224948137334643,0.21280063981171318,78.47991427707898
2023-05-02,1830.73,1881.87,1822.94,1870.08,373753.2027,0.021266416285220302,-0.17564460025506712,0.048060624383207275,47.16014869338587,-20.18906667040555,0.32162533207321936,77.00752291322017
2023-05-03,1870.09,1916.52,1842.64,1905.12,465185.2501,0.018563788020639294,0.2188400197988578,0.05138986808940481,51.09237595443188,-15.218274483335914,0.4228510208342515,76.77288696422816
2023-05-04,1905.12,1918.26,1866.71,1877.07,354528.6144,-0.01483294825820014,-0.27164665321887504,0.04823326195314,48.01215631403434,-13.286865766991205,0.37040960948707186,74.88736918572538
2023-05-05,1877.07,1998.36,1875.65,1993.3,546608.875,0.06007950628405556,0.4329444497531867,0.07758317926184301,59.033299184017345,-4.123835373514311,0.719972076618114,78.45046399233797
2023-05-06,1993.3,2019.0,1860.0,1896.33,608106.9915,-0.049871117425896117,0.10661732924826062,0.09636389168078932,49.5881910428083,-4.505032677963914,0.458134048217188,84.43350943555065
2023-05-07,1896.33,1933.33,1867.59,1870.4,413268.8357,-0.013768127585020551,-0.38625252425284273,0.09512209931896234,47.404076674409545,-6.3045092901045265,0.38482762409910737,83.04894096253585
2023-05-08,1870.41,1883.97,1810.73,1847.56,625316.6168,-0.012286462103440421,0.4141597932508283,0.09317980190263253,45.5029337203773,-8.687038525027305,0.2517807329051254,82.3243357447424
2023-05-09,1847.55,1861.88,1830.99,1846.52,304396.186,-0.0005630630779389634,-0.7199280120019118,0.09023510802097996,45.41362226862348,-9.899093139634966,0.2686290229494643,78.53404402256287
2023-05-10,1846.53,1887.47,1790.51,1840.84,639933.3855,-0.0030807973686073353,0.7430339894375564,0.08707378229590092,44.895337233991334,-10.587530956836073,0.25184754724741865,79.88882069157145
2023-05-11,1840.83,1842.02,1772.68,1794.3,522096.0725,-0.025607015449195636,-0.20351246789728705,0.08914903648524602,40.78785134667356,-13.495145480500193,-0.004220208424789838,79.11483687239082
2023-05-12,1794.31,1818.63,1740.0,1807.45,565539.8309,0.007302038414394474,0.07992911002924075,0.05040838705776118,42.391630207269635,-13.801240493629082,0.12565637357043286,79.07933260254401
2023-05-13,1807.45,1817.03,1785.23,1795.11,212895.4373,-0.006850710751213462,-0.9769795874307547,0.028092437116222096,41.262198139538334,-14.05596390289968,0.10093299007113685,75.62332304870327
2023-05-14,1795.12,1824.0,1789.82,1799.21,218101.0977,0.00228137827364705,0.024157565725866803,0.0287164022924983,41.8168628186888,-13.183936785954337,0.1521425914020098,72.59896024894678
2023-05-15,1799.2,1846.7,1785.05,1816.2,388171.9261,0.009398726600278628,0.5764896437775473,0.030881944744314417,44.16962261352897,-10.798738825007632,0.2623173769444601,71.80118468626362
2023-05-16,1816.21,1832.64,1796.2,1824.21,311238.6786,0.0044006103303644295,-0.22088827684338064,0.03162493210458922,45.292801046328826,-8.138620823437508,0.3176604933649572,69.22834882741098
2023-05-17,1824.21,1837.5,1783.68,1822.12,352097.9913,-0.0011463582445250253,0.12334944808989157,0.03158814359991637,45.038201465228674,-6.071644889197831,0.32663396454035054,68.1087457930338
