run_id,coin,timeframe,target,feature_combo,n_features,param_tag,lags,cov_lags,max_depth,max_leaves,min_child_weight,subsample,colsample_bytree,gamma,rmse,mae,direction_acc_pct,strategy_return_net,rmse_early,rmse_late,diracc_early,diracc_late,out_dir
20260407_104723,ETH,1d,log_ret_close,open__macd__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.039490960263719954,0.028580862120746182,48.760330578512395,-0.22120733675841692,0.041108980458309984,0.03780375127920118,52.892561983471076,44.62809917355372,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__macd__atr__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__volatility__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03949232545984311,0.02843354486321566,48.34710743801653,-0.4101810227579285,0.04108444210403432,0.037833267866424075,52.066115702479344,44.62809917355372,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__volatility__macd__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__volatility__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.039504861928594905,0.02876848204296163,50.82644628099173,0.33304453516027704,0.03929777719989496,0.039710866763923824,54.54545454545454,47.107438016528924,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__volatility__macd__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,volatility__bollinger_bands__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03951157748701152,0.028580653692355334,45.45454545454545,-0.07312475012111463,0.03892386565195849,0.04009067464800906,46.28099173553719,44.62809917355372,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_volatility__bollinger_bands__atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__log_ret_vol__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03951603799332911,0.028337588382425224,50.82644628099173,0.011382439975282987,0.0404935236617511,0.03851375155494026,55.371900826446286,46.28099173553719,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__log_ret_vol__macd__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,high__close__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03953579388457801,0.02855885914855226,44.62809917355372,-0.5577898075822993,0.04026523406555657,0.038792640046967856,52.892561983471076,36.36363636363637,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_high__close__macd__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__log_ret_vol__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.039536239769801015,0.02856408111760239,50.413223140495866,0.3313607387121603,0.03908740181547315,0.03998003913937726,55.371900826446286,45.45454545454545,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__log_ret_vol__atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,high__volatility__rsi__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03955374911675471,0.02826964606154309,43.80165289256198,-1.2895698450467947,0.04014441047219113,0.038954132594919616,46.28099173553719,41.32231404958678,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_high__volatility__rsi__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,volatility__rsi__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03956421646396764,0.028348738677939883,51.652892561983464,-0.3438517623137184,0.03988539741074111,0.03924040675378662,52.066115702479344,51.2396694214876,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_volatility__rsi__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__log_ret_vol__volatility__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03959392187392612,0.028248039031618637,50.82644628099173,0.1147703913846336,0.040389415984942445,0.038782114113498335,54.54545454545454,47.107438016528924,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__log_ret_vol__volatility__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,close__volatility__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03959447216518733,0.02928365344082577,51.2396694214876,0.3731205349048041,0.039559953714614675,0.03962896054878468,54.54545454545454,47.93388429752066,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_close__volatility__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,high__low__rsi__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03960644403892055,0.02855070423055633,49.17355371900827,-0.08584547618528479,0.040716213292540944,0.038464669424455,52.892561983471076,45.45454545454545,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_high__low__rsi__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__close__rsi__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03962873775981216,0.02843403338158294,50.0,-0.06098142735833888,0.040757409862609915,0.0384669631523357,54.54545454545454,45.45454545454545,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__close__rsi__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__close__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03963620389250099,0.028847588902837812,49.586776859504134,-0.02431650430011406,0.04075240784759287,0.038487641817072565,54.54545454545454,44.62809917355372,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__close__macd__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,atr__log_ret_close,1,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03965602667378571,0.027763435216626473,52.066115702479344,0.18051281213667403,0.039135152833303044,0.04017014707239719,57.02479338842975,47.107438016528924,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__macd__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.0397055048208073,0.029130817089232288,50.82644628099173,0.24407621101753763,0.04069621749037707,0.03868943147845715,55.371900826446286,46.28099173553719,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__macd__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__macd__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03973343449216721,0.028732029894756678,51.652892561983464,0.194217641765784,0.04148535767264437,0.0379006165102819,56.19834710743802,47.107438016528924,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__macd__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,log_ret_vol__volatility__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.0397467718390754,0.028895407537472724,47.107438016528924,-0.13989936610594603,0.03924815965104741,0.04023920609630524,47.107438016528924,47.107438016528924,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_log_ret_vol__volatility__atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__log_ret_vol__rsi__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03974897754883409,0.02918298871836289,51.2396694214876,0.3045134712451965,0.040466664178443655,0.03901809224737286,51.2396694214876,51.2396694214876,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__log_ret_vol__rsi__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__low__volatility__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03977893749312163,0.029730493214914628,51.2396694214876,0.37318941360724983,0.04029904165464952,0.03925194234531812,53.71900826446281,48.760330578512395,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__low__volatility__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,volatility__rsi__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03978409878427305,0.029048434616730685,44.214876033057855,-0.5537189789885519,0.039534383980314634,0.040032255937564085,46.28099173553719,42.14876033057851,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_volatility__rsi__atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,high__close__log_ret_vol__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03978517270192314,0.02887475010675037,50.0,0.3578846991499436,0.03952249703423242,0.040046125430842745,47.93388429752066,52.066115702479344,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_high__close__log_ret_vol__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__volatility__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.03982693500199078,0.028972508859832005,48.34710743801653,-0.5759342080284766,0.04129296645395847,0.0383048355268347,50.413223140495866,46.28099173553719,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__volatility__macd__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,close__log_ret_vol__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03984953282782412,0.028649728479950908,52.47933884297521,0.2523173611630529,0.04121697192845627,0.03843347184734308,55.371900826446286,49.586776859504134,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_close__log_ret_vol__macd__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,high__close__rsi__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03986062283467623,0.029202312270811315,49.586776859504134,0.1867495335538687,0.04045344429351959,0.03925885059865777,51.2396694214876,47.93388429752066,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_high__close__rsi__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__log_ret_vol__volatility__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.039866689098443986,0.029089653645919106,47.5206611570248,0.1760330378272071,0.04158951602351088,0.03806596847939267,52.892561983471076,42.14876033057851,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__log_ret_vol__volatility__log_ret_close/deeper_l14_cov14/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,close__volatility__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.039877130318540246,0.029418009186644493,49.586776859504134,0.21735545331956477,0.040732995807236466,0.03900248834948021,48.760330578512395,50.413223140495866,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_close__volatility__macd__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,low__log_ret_vol__bollinger_bands__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.03987781340243104,0.02963721021603338,49.17355371900827,0.42785819119890683,0.04227076318254049,0.03733179052073174,53.71900826446281,44.62809917355372,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_low__log_ret_vol__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
20260407_104723,ETH,1d,log_ret_close,open__log_ret_vol__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.039884633930336005,0.029045116844618205,50.82644628099173,0.25982199606506917,0.04008661471664354,0.03968162506845199,56.19834710743802,45.45454545454545,experiment_output/runs/20260407_104723/model_predictions/XGBOOST/input_open__log_ret_vol__atr__log_ret_close/base_l7_cov7/log_ret_close/ETH/1d
