date,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,bollinger_bands,atr
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,-0.006458291727408749,0.34421695044128064,1.2895671751289104,35.365359809195674,-234.02358625212582,0.02283664953415983,1096.6999689447753
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,-0.0007366023552286549,-1.080377304205589,0.42746412721139226,35.23365330504528,-230.30537475167074,0.05922196401837293,1038.9613908931026
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,0.0053020169686401886,-0.054961304143507306,0.43541127271503793,37.05492792803479,-203.63591239723257,0.12402818149133896,1008.1214009831033
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,0.009043001164108944,0.6271214330703412,0.8354167729001678,40.16760817268429,-156.99409160840742,0.21696273836454888,1002.707742880575
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,-0.004734677357133066,-0.1949043935503436,0.7489695613475842,39.07572353653934,-123.71370493257018,0.21159182379394167,960.110739673482
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,0.013658322391183475,0.2555759056607769,0.9888337167938868,43.83962884938787,-68.35735146399384,0.32701439617348294,959.7444849232053
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,-0.021552134669640566,0.13562055630901781,1.248187722002154,38.71543646931332,-62.926349357946265,0.2015900885670364,972.1771205098627
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,0.0021965859345858263,-0.5370846148727715,0.7253927763083241,39.48431507785632,-47.87432918643515,0.24255972050996075,940.6522079904155
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,0.008231203535192577,-0.6891571552554279,0.4227302335194562,42.41507867724115,-17.05757321265503,0.32363829679161527,894.4559197347756
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,-0.013171912518513906,0.3913276565468653,0.6479103291447122,39.15519946119881,-14.747678705676321,0.2454863063236394,873.3052597174052
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,0.0037871532594397905,0.21463815337914305,0.8038893683247598,40.56301569875092,-1.2830190666802537,0.29634695936194416,850.0871655723846
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,0.013699036917122598,0.38027101557375964,1.2517397521488156,45.51690525155614,35.62769472314301,0.42425652171602873,838.7696618243014
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,-0.03326629631528988,0.34037540845224257,1.716226425989834,37.43621838878843,4.747572682967757,0.17050245787410803,861.0149103607714
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,0.005483813844003649,-0.37361858858883146,1.1232819497276614,39.32210940155794,-0.9390328193353525,0.2046691910518739,853.5593943237125
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,0.008730076726596536,-0.06552334952401573,1.1079047073627053,42.32400824203941,15.039884202090263,0.3035552150185619,835.2366955959615
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,0.005539576292267867,-0.8426856848654101,0.4638062269827595,44.22316328680459,38.37976696330503,0.3995369662723984,799.1182974531885
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,0.04409840842612667,1.0678698590535216,1.3453897628779201,56.74227382253982,132.82097965721556,1.1551639458707572,850.3200575278709
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,-0.011777618425210079,-0.035474490861236774,1.1817759382324453,53.248974643059384,168.3371937411547,0.9367442479686748,855.6086741159792
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,-0.001515403278954608,-0.2598345116882079,0.8569957135979949,52.80152728717307,182.96500956773593,0.9010654341889991,828.4880695766258
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,-0.0176328110595243,0.35439038137491075,1.2496347422176484,47.81476839776933,155.10595520776462,0.6025693036032076,840.7488873612081
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,-0.014526721963617817,-0.17222934213471142,1.0843520542100562,44.17251927726605,107.57146607575169,0.3668287306224597,833.7686801514541
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,0.015710863858149793,-0.07508696416170402,0.998880763401465,48.72442284951611,102.09559169393651,0.6079823759449946,830.9479191566224
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,-0.00638426849937801,-0.7849219820287789,0.4532983185166071,47.03820740447661,84.87072261216673,0.49889012199736205,800.968413149246
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,0.0016975360281126228,0.1488258703258616,0.522979126661017,47.55668576240391,74.99037255895152,0.5281524937416223,779.4180998729616
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,-0.05250715845555831,1.2287571135530833,1.9760302851645883,36.083631215690446,-21.39026145661373,-0.13003842457341477,849.1467604375728
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,0.05673457801927029,0.03855970824182009,1.8662201864009802,50.11696037507121,17.475797984615525,0.6176088420435696,932.7953856056514
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,-0.03325860556385685,-0.13728293924484447,1.4280620494860892,43.95327747603802,-13.656808020345352,0.19621723209557346,956.954925432621
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,0.006028639732694074,-0.6515616805606079,0.7125773722259394,45.24988433240185,-19.990886963352523,0.28612153214013003,931.1557851172649
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,-0.0007852550651321621,-0.10655008500218344,0.6581106083163629,45.10313408177584,-21.89577013498473,0.2943614768582462,900.9892228759161
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,-0.02433651927770164,0.8436646245364443,1.5747874853487132,40.747509586675406,-60.17367457109367,0.05937620067801512,920.8240006729114
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,0.003258464490494717,-0.7718608155885089,0.6233852211817174,41.55281195840341,-73.09703854254508,0.13698515989295712,895.6849655834544
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,-0.0007856342026855145,-0.003798298501648034,0.6018157715846626,41.4065100949462,-75.96631012044577,0.16812801653056172,867.4882111925104
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,0.0011211542039806233,0.3172954944623996,0.92169333181127,41.72190690150327,-69.05644787581383,0.19581582449378465,856.9134945218591
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,-0.031557849238028624,0.09320815479134659,1.1088948319033765,35.945154365805145,-109.49128895323992,-0.014977440856324228,887.1784815995486
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,0.0185267256736541,0.07657807143339213,1.2616229246463353,41.070105753803425,-95.82967596760801,0.17527071632721683,892.3453500553168
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,0.028745138290378947,0.05850469326657759,1.255827639559249,48.16556113370327,-31.10596054405272,0.42054903586214315,924.7045913570254
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,0.006507155969032397,-0.6169083595677165,0.6261420176742818,49.66915680887556,25.635939896558284,0.4997255060811359,905.6101188255624
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,-0.006698102267959527,-0.2567203355249834,0.549924213010018,48.12191086086012,52.06905681501996,0.4587570382442875,872.46353722603
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,0.01896781314400897,0.5101422180407162,0.9451339680405191,52.64807605207668,101.48622794538068,0.6836992371402022,868.0848595847789
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,0.053088726450114976,0.6637506674088698,1.7951574474070757,62.792695015271924,223.7052537636713,1.1517108533977911,931.4367695920483
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,0.057849597296170785,0.4469463569924148,2.53942171377396,70.60463916508431,398.8223928391594,1.3062430994623424,1046.9945082470776
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,-0.003639688908208427,-0.612210622376482,1.1353268315791654,69.58763480508023,482.4617075366517,1.12101226075014,1041.7868459414135
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,0.026533986237444296,0.22468250960693226,1.3819118738245548,72.70945984850866,561.5171643434794,1.115375300613505,1084.103821321196
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,-0.0052623678739376345,-0.884981651474309,0.5382443097876706,71.13329544449859,570.7138095472726,0.9989599942375432,1045.8164540160105
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,-0.002123952410926222,-0.009544651089486322,0.5295668817978959,70.47173507218717,540.4870705001986,0.9260683768562298,1025.9434887004938
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,-0.006410952846691131,0.40204564675159915,0.7747948290536254,68.4123347276557,477.6132596778326,0.8578195911045604,1005.1691003957277
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,0.013925651745680057,-0.05647316798913948,0.7159273049549059,70.44063876038251,435.9950605957122,0.8655959804304145,988.23705101513
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,-0.020241978544882855,-0.053789714162682856,0.7252832670677695,64.0252731379445,342.55025580843153,0.7628246139955118,978.4039420221573
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,0.012223257058952441,-0.10773965146748132,0.7896325052886746,66.02917712037238,283.59525999067534,0.7774332239801457,965.1995913104589
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,0.0008105804662541516,0.9006728790826752,2.0910254982476295,66.16465595180232,226.67145986622586,0.7537185427905437,1023.6767052667774
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,0.0037308892745926414,-1.6310331207240019,0.3891377677483463,66.82201507994083,179.18135719739962,0.7419360123293051,974.8120747302909
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,0.0010172716464573739,0.28556901798235224,0.5400758477016224,67.01066029940601,134.4030443963403,0.7225145419307191,950.5632192557722
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,0.01745687224902781,0.6308877688613492,1.038829367196246,70.1738436826191,125.7873762987889,0.7624166161407744,940.485182021461
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,-0.012586501609655798,-0.27602352650807127,0.7920695189326332,65.30030745521006,80.72503078450507,0.6966994248643078,925.474194982551
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,-0.008542384639438794,0.0002876101343360915,0.8187850691824905,62.17732111241213,23.164890686613717,0.6428577593982594,907.7744188714986
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,-0.020178750191661265,0.7641497611598691,1.8041162095667027,55.518987473281975,-61.45215010398556,0.5246610486084075,960.8364675268057
