Model_ID,Coin,TimeFrame,RMSE,Direction_Acc,Features
log_ret_close,BTC,1d,0.026380049149643675,47.93%,"['log_ret_vol', 'volatility', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02640721449515139,50.00%,"['log_ret_vol', 'rsi', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.026677245916844897,47.52%,"['rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.02694762757256224,50.00%,"['log_ret_vol', 'macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.02706239577490688,51.65%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027142218680783,46.28%,"['log_ret_vol', 'rsi', 'log_ret_close']"
log_ret_close,BTC,1d,0.02722796931652356,49.59%,"['rsi', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02726268295463597,46.69%,"['volatility', 'rsi', 'log_ret_close']"
log_ret_close,BTC,1d,0.02729912421934774,45.45%,"['volatility', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02734598374464926,50.83%,"['macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.02736910077020112,48.76%,"['volatility', 'macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.02766260600814645,53.72%,"['macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.027839170490583907,46.28%,"['log_ret_vol', 'rsi', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027849189909610363,46.28%,"['volatility', 'rsi', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027850065096431512,46.28%,"['log_ret_vol', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027850931014712695,46.28%,"['volatility', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027851192633665176,46.28%,"['log_ret_vol', 'volatility', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.027853324327577558,46.28%,"['rsi', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.028111441282509336,47.93%,"['log_ret_vol', 'volatility', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.028164369151252693,45.87%,"['macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02818548921294801,51.24%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.028190039426627195,46.28%,"['log_ret_vol', 'volatility', 'rsi', 'log_ret_close']"
log_ret_close,BTC,1d,0.028229624172560964,50.41%,"['macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.028397227720688794,47.93%,"['log_ret_vol', 'volatility', 'macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02858270584894029,45.04%,"['log_ret_vol', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.028614715108219748,45.87%,"['log_ret_vol', 'macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02875651014114761,48.35%,"['log_ret_vol', 'volatility', 'macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.029372289159276362,47.11%,"['volatility', 'macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.02969586832958696,46.28%,"['log_ret_vol', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,BTC,1d,0.029943396918444217,46.28%,"['volatility', 'rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.03038611175155549,49.17%,"['log_ret_vol', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.03046921583956156,46.28%,"['log_ret_vol', 'rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.030522971285857372,43.80%,"['rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.030903647054431375,50.00%,"['volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.030945342598543597,50.83%,"['rsi', 'macd', 'log_ret_close']"
log_ret_close,BTC,1d,0.03139423630017965,47.52%,"['volatility', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,BTC,1d,0.032006144885586583,49.59%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
