Model_ID,Coin,TimeFrame,RMSE,Direction_Acc,Features
log_ret_close,ETH,1d,0.04423526557599683,52.89%,"['log_ret_vol', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.04479727743886346,55.37%,"['log_ret_vol', 'volatility', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.04559404096785901,48.35%,"['log_ret_vol', 'rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.045997500027891935,47.11%,"['volatility', 'rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.04603942478935244,47.93%,"['rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.04635309692318877,50.00%,"['rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.04696244839798415,52.07%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.04736317677885075,51.65%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.049434223668470154,52.89%,"['log_ret_vol', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.05022831480671472,50.83%,"['volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.061839319187844875,50.00%,"['rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
