run_id,coin,timeframe,target,feature_combo,n_features,param_tag,lags,cov_lags,max_depth,max_leaves,min_child_weight,subsample,colsample_bytree,gamma,rmse,mae,direction_acc_pct,strategy_return_net,rmse_early,rmse_late,diracc_early,diracc_late,out_dir
20260327_002148,BTC,1d,log_ret_close,rsi__log_ret_close,1,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025277044807561263,0.017680533441147294,45.04132231404959,-0.5372402373239564,0.020560742261941364,0.02924233003789092,46.28099173553719,43.80165289256198,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025281938610373342,0.017500332912642896,46.28099173553719,-0.548170515311058,0.02025473518463407,0.029463512051310505,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__macd__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025281938610373342,0.017500332912642896,46.28099173553719,-0.548170515311058,0.02025473518463407,0.029463512051310505,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025293598434951912,0.017408119724942366,50.0,-0.3319699700827958,0.020490757050826848,0.02931997815587852,47.93388429752066,52.066115702479344,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025295304795152452,0.017398420547314657,50.413223140495866,-0.1878098036118327,0.020081175518775765,0.029604919846935,49.586776859504134,51.2396694214876,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__macd__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__macd__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025295304795152452,0.017398420547314657,50.413223140495866,-0.1878098036118327,0.020081175518775765,0.029604919846935,49.586776859504134,51.2396694214876,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__macd__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025295304795152452,0.017398420547314657,50.413223140495866,-0.1878098036118327,0.020081175518775765,0.029604919846935,49.586776859504134,51.2396694214876,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__bollinger_bands__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025308134068156518,0.017439265904615347,50.0,-0.3845302748299009,0.020304479515441485,0.029474249975709074,52.066115702479344,47.93388429752066,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025353942991504758,0.017339171231469403,47.5206611570248,-0.5983865564103455,0.02098243712880548,0.029075456704386805,44.62809917355372,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__bollinger_bands__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02540477753705034,0.017588897263526845,49.17355371900827,-0.4971993460255861,0.020366480697351922,0.02959749833040669,48.760330578512395,49.586776859504134,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__bollinger_bands__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025449312610517964,0.0173288876010705,50.82644628099173,-0.20321329553252548,0.020515203479883438,0.029571294372663426,52.066115702479344,49.586776859504134,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__bollinger_bands__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025458472725538167,0.017384181779531115,47.5206611570248,-0.7983936602511734,0.020888065668937698,0.029325012866904043,49.586776859504134,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02545849315634402,0.017436850883814286,50.82644628099173,0.02268770885604325,0.02033984251945779,0.029707920726077204,47.93388429752066,53.71900826446281,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02553503048285524,0.017509555827467247,51.2396694214876,-0.038564928553720346,0.020438226514196585,0.02977170570315185,49.586776859504134,52.892561983471076,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__atr__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025536739796020762,0.017471170976656177,53.30578512396694,-0.17588036237606813,0.02037509944116943,0.02981787184863799,52.892561983471076,53.71900826446281,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__bollinger_bands__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025560069451094368,0.017650960746479576,46.28099173553719,-0.548170515311058,0.020303046599819855,0.02990686542342875,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__bollinger_bands__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
