Model_ID,Coin,TimeFrame,RMSE,Direction_Acc,Features
log_ret_close,ETH,1d,0.037895922385968187,57.44%,"['log_ret_vol', 'rsi', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03815190476156334,50.83%,"['volatility', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038161166673450465,55.37%,"['volatility', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.038214465250285594,51.24%,['log_ret_close']
log_ret_close,ETH,1d,0.03829794255048118,52.89%,"['volatility', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.0383077802440712,48.76%,"['volatility', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038307975488704855,57.44%,"['bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03832161959696232,56.20%,"['macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03835636677005086,49.59%,"['volatility', 'log_ret_close']"
log_ret_close,ETH,1d,0.03845722307460717,49.17%,"['rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03848359969431507,50.41%,"['log_ret_vol', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03848979755850658,58.26%,"['log_ret_vol', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038509566110844155,53.31%,"['log_ret_vol', 'rsi', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038514220939675006,53.72%,"['log_ret_vol', 'rsi', 'log_ret_close']"
log_ret_close,ETH,1d,0.038544862850306436,51.24%,"['log_ret_vol', 'volatility', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038569958046774946,50.00%,"['atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03857986739183774,51.65%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03862136789829072,50.41%,"['log_ret_vol', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03862640590469359,51.24%,"['log_ret_vol', 'volatility', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.038626416175211085,47.11%,"['macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.03864183599388417,54.96%,"['log_ret_vol', 'volatility', 'rsi', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03866550259845118,51.24%,"['volatility', 'rsi', 'log_ret_close']"
log_ret_close,ETH,1d,0.038672913773728085,52.48%,"['log_ret_vol', 'volatility', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03867440403975395,54.55%,"['volatility', 'rsi', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03870856407921896,53.72%,"['volatility', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038751448422123504,54.13%,"['macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.038751580151501624,52.48%,"['log_ret_vol', 'rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.038760461131982206,51.24%,"['rsi', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.03877413010011808,50.41%,"['log_ret_vol', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03878744985603364,55.37%,"['log_ret_vol', 'volatility', 'rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03880242247755571,52.89%,"['rsi', 'log_ret_close']"
log_ret_close,ETH,1d,0.0388048763603695,49.17%,"['log_ret_vol', 'volatility', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03882953883690733,53.31%,"['log_ret_vol', 'volatility', 'macd', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03883025513931868,52.07%,"['volatility', 'macd', 'log_ret_close']"
log_ret_close,ETH,1d,0.03884471438007429,54.13%,"['log_ret_vol', 'rsi', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03888954810946863,50.83%,"['volatility', 'rsi', 'bollinger_bands', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03890791357024993,54.55%,"['volatility', 'macd', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.0389261772025603,51.65%,"['macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03893672719765748,51.65%,"['log_ret_vol', 'volatility', 'rsi', 'log_ret_close']"
log_ret_close,ETH,1d,0.03894639133756434,54.96%,"['log_ret_vol', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03897993301420139,52.07%,"['log_ret_vol', 'volatility', 'rsi', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03899099565694489,49.59%,"['volatility', 'rsi', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.03901304547740276,51.65%,"['log_ret_vol', 'log_ret_close']"
log_ret_close,ETH,1d,0.039037897945428945,50.83%,"['log_ret_vol', 'volatility', 'rsi', 'macd', 'bollinger_bands', 'log_ret_close']"
log_ret_close,ETH,1d,0.039055333695221094,48.35%,"['rsi', 'atr', 'log_ret_close']"
log_ret_close,ETH,1d,0.03906746369638422,48.76%,"['log_ret_vol', 'rsi', 'atr', 'log_ret_close']"
